last_scraped,source,name,description,neighborhood_overview,host_name,host_since,host_location,host_about,host_response_time,host_is_superhost,host_verifications,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,first_review,license,instant_bookable,id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2024-09-26,previous scrape,Habitación para 2 personas en depto compartido.,"The apartment is close to one side of the Autódromo Hermanos Rodriguez, GNP Seguros Stadium, Harp Helu Stadium and the Palacio de los Deportes, it is located 3 streets from the Puebla metro. It is a great location to attend concerts and sporting events in CDMX.","It's very close to Mexico City International Airport, shopping malls within minutes, and all sorts of transportation. The Old Town is also very close.<br />A few meters away is the Brothers Rodriguez Racetrack and the Sports Palace.",Yovanni,2018-02-23,2018-02-23,"Mi nombre es Yovanni, y será un placer tenerte como huésped!",within an hour,t,"['email', 'phone']",t,Iztacalco,Room in serviced apartment,Hotel room,1 shared bath,"[""Shared patio or balcony"", ""Iron"", ""Outdoor furniture"", ""Freezer"", ""Pantene shampoo"", ""Laundromat nearby"", ""Host greets you"", ""Refrigerator"", ""Mosquito net"", ""Ethernet connection"", ""Dishes and silverware"", ""Indoor fireplace: electric"", ""Blender"", ""Portable fans"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Shower gel"", ""Dove Body Wash body soap"", ""Outdoor playground"", ""Paid street parking off premises"", ""Luggage dropoff allowed"", ""Pocket wifi"", ""32 inch HDTV with standard cable"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Shared backyard \u2013 Fully fenced"", ""Other gas stove"", ""Oven"", ""Rice maker"", ""Outdoor dining area"", ""Books and reading material"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Outlet covers"", ""Cleaning products"", ""Room-darkening shades"", ""Wine glasses"", ""Pantene conditioner"", ""Free street parking"", ""Fast wifi \u2013 115 Mbps"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",2018-08-22,No disponible,f,27426950,1.0,1.0,5.0,5.0,19.40179,-99.08246,2.0,1.5,1.0,2.0,4216.0,1.0,1125.0,1.0,1125.0,25,47,77,148,65.0,1.0,4.92,4.88,4.82,4.94,4.89,4.72,0.88
2024-09-26,previous scrape,Suite familiar para vacaciones en Portal San Ángel,"One of our double-level family suites features an exclusive suite terrace. <br />With a clean, Mexican concept and nationalist architecture, complete privacy with a cozy atmosphere that guarantees the rest and tranquility of your family or group on their visit.","We are located in the south of Mexico City with excellent communication routes and surrounded by shopping centers, restaurants and government facilities (INFONAVIT, FOVISSTE AND SEGURO POPULAR), our location makes this place a great opportunity for business or leisure travelers, being located behind the metro ravine of the dead and in the Guadalupe inn colony, one of the most beautiful and peaceful areas of the city, just 5 minutes from San Angel, 15 minutes from Coyoacán, 25 minutes from the Countess and 40 minutes from the airport.<br /><br />Our space is distinguished by not being a traditional hotel where you can feel privacy, freedom and a warm and safe atmosphere.",Adrián,2017-01-10,2017-01-10,"Bienvenido a Suites Portal San Ángel,

Desde que llegas a nuestra casa sentirás que no estás en la ciudad de México, una casa de estilo mexicano llena de color y detalles que te transportaran a otro lugar, contamos con diferentes tipos de habitaciones con capacidad para  2, 4 y hasta 6 personas.

Todas nuestras suites tienen entrada independiente, baño privado, además de contar con áreas comunes con servicio de barra de café gratuito.

Somos la opción perfecta para los viajeros que NO BUSCAN UN HOTEL, y que quieren disfrutar de un hospedaje diferente, cálido y humano.

Suites Portal San Ángel esta ubicada al sur de la ciudad  de México con excelentes vías de comunicación y rodeada de centros comerciales, restaurantes y dependencias gubernamentales (INFONAVIT, FOVISSTE Y INSABI), su ubicación hace de esta casa una gran oportunidad para los viajeros de negocios o placer, al encontrarse ubicada a espaldas del metro barranca del muerto y en la colonia Guadalupe Inn , una de las zonas más bonitas y tranquilas de la ciudad, a tan solo 5 minutos de san ángel, 15 minutos de Coyoacán, 25 minutos de la condesa y 40 minutos del aeropuerto.

Nuestra casa se distingue en no ser un hotel tradicional donde podrás sentir privacidad, un ambiente cálido y seguro-",within a few hours,f,"['email', 'phone']",t,Álvaro Obregón,Room in boutique hotel,Hotel room,No expecificado,"[""Iron"", ""Hair dryer"", ""TV"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Kitchen"", ""Self check-in"", ""Essentials"", ""Free street parking"", ""Shampoo"", ""Hot water"", ""Pets allowed"", ""Cooking basics"", ""Lockbox"", ""Hangers""]",2019-02-24,No disponible,t,27778699,1.0,0.89,14.0,15.0,19.36071,-99.18928,6.0,1.5,1.0,2.0,4216.0,1.0,1125.0,1.0,1125.0,30,60,90,365,4.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,0.06
2024-09-26,city scrape,Casa México 4,"Casa México is located in a strategic and wonderful area as it is located in the heart of the counted colony in front of Parque México. This area is known for its beautiful tree-lined streets, large restaurants, cafes, shops of all kinds and galleries. The neighborhood is central since it is easy to get to several interesting areas such as La Roma, Polanco and Escandón. This area is also known for its family and bohemian atmosphere experienced every day on the streets.","The neighbourhood is full of galleries, shops, restaurants, parks and more. This is a great neighborhood to experience the best of Mexico city!",Alejandra,2015-06-18,2015-06-18,"Me gusta el servicio a clientes,
Me encanta la
Cocina, vivo en la
Condesa con mi familia.
",within an hour,f,"['email', 'phone']",t,Cuauhtémoc,Room in serviced apartment,Hotel room,1 private bath,"[""Iron"", ""Washer"", ""Cleaning available during stay"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Self check-in"", ""AC - split type ductless system"", ""Hangers"", ""Mini fridge"", ""Body soap"", ""Carbon monoxide alarm"", ""Wifi \u2013 42 Mbps"", ""Breakfast"", ""Long term stays allowed"", ""Keypad"", ""Free dryer \u2013 In building"", ""Essentials"", ""Shampoo"", ""Hot water"", ""HDTV"", ""Crib - available upon request"", ""Clothing storage: closet"", ""Luggage dropoff allowed"", ""Coffee"", ""Patio or balcony"", ""Paid parking off premises"", ""Smoke alarm"", ""Cleaning products"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Smoking allowed"", ""Hair dryer""]",2018-10-28,No disponible,f,29574790,0.99,1.0,38.0,41.0,19.41092,-99.16882,2.0,1.0,1.0,1.0,1739.0,2.0,730.0,2.0,730.0,8,17,28,105,206.0,3.0,4.93,4.94,4.93,4.89,5.0,4.9,2.86
2024-09-26,city scrape,Habitación en la Hipódromo Condesa,"We focus on providing you with a great hosting experience during your stay in your room with a private bathroom. You can forget to pay for water, electricity, gas, toilet paper, laundry of linens and towels. We offer plumbing, locksmith, carpentry, and paint services at no extra cost. We receive errands and packages with direct delivery to your room. We are located in a magical neighborhood, in the Hipódromo Condesa colony, this area has been the home of remarkable personalities. We look forward to seeing you!","We are located in Mexico City in a magical neighborhood, the Colonia Hipódromo Condesa, which has been home to notable personalities. Musicians such as Agustín Lara; actors such as Cantinflas, writers and popular characters who have now made it well known for the large number of cafes, bookstores, restaurants, galleries and boutiques, as well as for its cultural and nightlife. The colony attracts people from various points in the city (domestic and foreign tourists) who seek the atmosphere and life of the place.",Joaquin,2016-06-18,2016-06-18,"En AmuebladosTehuantepec, nos enfocamos en brindarte una gran experiencia de hospedaje. Estamos ubicados en la Ciudad de México en un barrio mágico, La Hipódromo Condesa, ésta ha sido hogar de notables personalidades. músicos como Agustín Lara; actores de la talla de Cantinflas, escritores y personajes populares que ahora la han hecho muy conocida por la gran cantidad de cafés, librerías, restaurantes, galerías y boutiques, así como por su vida cultural y nocturna. La colonia atrae a personas de varios puntos de la ciudad (turistas nacionales y extranjeros) que buscan el ambiente y vida del lugar.
Durante tu estancia, ya no tienes que preocuparte por pagar nada adicional, el precio de hospedaje incluye: Agua, Luz, Gas, Lavado de Ropa de Cama y Toallas, Papel Higiénico, Jabón y también si ocurre alguna falla en el departamento, tienes incluido sin costo adicional los servicios de plomería, cerrajería, carpintería y pintura. Para hacerte más ágil tus compras en línea, también podemos recibir lo que tú indiques, encargos o paquetes y entregártelos directamente en tu habitación.",within an hour,t,"['email', 'phone', 'work_email']",t,Cuauhtémoc,Room in serviced apartment,Hotel room,1 private bath,"[""Extra pillows and blankets"", ""Iron"", ""Backyard"", ""Wifi"", ""Elevator"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Host greets you"", ""Bed linens"", ""Long term stays allowed"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Hangers""]",2018-12-31,No disponible,f,31054539,1.0,1.0,5.0,7.0,19.40307,-99.1705,2.0,1.0,1.0,1.0,293.0,3.0,1125.0,3.0,1125.0,0,10,20,263,184.0,2.0,4.79,4.91,4.89,4.88,4.91,4.83,2.63
2024-09-26,previous scrape,Vallarta,"The VALLARTA Room is designed for a MINIMUM of 3 PEOPLE and a MAXIMUM of 6 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to take care of you in the best possible way.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Washer"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Long term stays allowed"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Building staff"", ""Dedicated workspace"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Mini fridge""]",2019-04-04,No disponible,t,31307371,1.0,1.0,12.0,13.0,19.45618,-99.17889,6.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,25,55,84,356,6.0,0.0,4.0,4.0,4.5,4.17,4.33,4.8,0.09
2024-09-26,previous scrape,Cancun,"The CANCUN Room is designed for a MINIMUM of 2 PEOPLE and a MAXIMUM of 4 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to serve you in the best possible way.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Washer"", ""Luggage dropoff allowed"", ""Wifi"", ""Fire extinguisher"", ""Smoking allowed"", ""Long term stays allowed"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dedicated workspace"", ""TV with Netflix"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2022-02-17,No disponible,t,31307837,1.0,1.0,12.0,13.0,19.45618,-99.17889,4.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,29,59,88,360,2.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,0.06
2024-09-26,previous scrape,Tulum,"The TULUM Room is designed for a MINIMUM of 1 PERSON and a MAXIMUM of 3 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best possible way.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Washer"", ""Luggage dropoff allowed"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Self check-in"", ""TV with DVD player"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dedicated workspace"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2019-11-02,No disponible,t,31315704,1.0,1.0,12.0,13.0,19.45618,-99.17889,3.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,28,55,84,331,1.0,0.0,4.0,5.0,5.0,5.0,5.0,4.8,0.02
2024-09-26,previous scrape,CHACAHUA,"The HOLBOX Room is designed for a MINIMUM of 2 PEOPLE and a MAXIMUM of 4 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best way possible.<br /><br />We have pet friendly rooms (Pets have an additional cost of 200 pesos per night).",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Outdoor furniture"", ""Children\u2019s books and toys"", ""Self check-in"", ""Hangers"", ""Hammock"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""TV"", ""BBQ grill"", ""Outdoor dining area"", ""Fast wifi \u2013 52 Mbps"", ""Smoke alarm"", ""Fire extinguisher"", ""Paid washer"", ""Dedicated workspace"", ""Smoking allowed"", ""Building staff""]",2019-10-21,No disponible,t,31315705,1.0,1.0,12.0,13.0,19.45618,-99.17889,2.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,0,0,0,0,2.0,0.0,4.0,4.0,5.0,4.9,4.9,4.5,0.03
2024-09-26,previous scrape,Holbox,"The HOLBOX Room is designed for a MINIMUM of 2 PEOPLE and a MAXIMUM of 4 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best possible way.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Washer"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dedicated workspace"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2022-04-17,No disponible,t,31315726,1.0,1.0,12.0,13.0,19.45618,-99.17889,4.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,26,53,82,354,4.0,0.0,5.0,5.0,5.0,5.0,5.0,4.75,0.13
2024-09-26,previous scrape,Palenque,"The PALENQUE Room is designed for a MINIMUM of 1 PERSON and a MAXIMUM of 2 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best way possible.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 shared bath,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Outdoor dining area"", ""EV charger"", ""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoking allowed"", ""Building staff""]",2019-02-23,No disponible,t,31315727,1.0,1.0,12.0,13.0,19.45618,-99.17889,2.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,18,38,63,335,23.0,0.0,4.7,4.83,4.43,4.78,4.87,4.57,0.34
2024-09-26,previous scrape,Acapulco,"The ACAPULCO Room is designed for a MINIMUM of 3 PEOPLE and a MAXIMUM of 5 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best way possible.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Wifi"", ""Refrigerator"", ""Mosquito net"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Hangers"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Paid washer \u2013 In unit"", ""Paid parking lot on premises \u2013 4 spaces"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Board games"", ""32 inch TV with Netflix"", ""Outdoor dining area"", ""Smoke alarm"", ""Cleaning products"", ""Fire extinguisher"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Microwave""]",2019-02-03,No disponible,t,31311837,1.0,1.0,12.0,13.0,19.45618,-99.17889,5.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,29,47,76,323,9.0,0.0,4.33,4.44,4.44,4.33,4.33,4.44,0.13
2024-09-26,previous scrape,Hab. TAJIN,"The TAJIN Room is designed for a MINIMUM of 3 PEOPLE and a MAXIMUM of 6 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to take care of you in the best possible way.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Washer"", ""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Long term stays allowed"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Building staff"", ""HDTV with Netflix"", ""Dedicated workspace"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Mini fridge""]",2019-01-10,No disponible,t,31312409,1.0,1.0,12.0,13.0,19.45618,-99.17889,6.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,26,52,81,353,7.0,0.0,4.0,4.0,4.57,4.29,4.29,4.29,0.1
2024-09-26,previous scrape,Cozumel,"Our spaces are comfortable since we can make you feel at home, our staff is very well qualified to give you a pleasant attention.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Washer"", ""Wifi"", ""Dishes and silverware"", ""Self check-in"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Smoking allowed"", ""Hot water"", ""TV with Netflix"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Paid parking off premises"", ""Building staff""]",2019-06-16,No disponible,t,31312417,1.0,1.0,12.0,13.0,19.45618,-99.17889,4.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,29,58,87,359,7.0,0.0,4.57,4.71,4.43,5.0,4.86,4.71,0.11
2024-09-26,previous scrape,Los Cabos,"The LOS CABOS Room is designed for a MINIMUM of 1 PERSON and a MAXIMUM of 3 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to serve you in the best possible way.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Carbon monoxide alarm"", ""Wifi"", ""Fire extinguisher"", ""Self check-in"", ""Essentials"", ""Smoking allowed"", ""Dedicated workspace"", ""TV with Netflix"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",2019-11-18,No disponible,t,31314962,1.0,1.0,12.0,13.0,19.45702,-99.17842,3.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,23,53,82,350,5.0,0.0,4.2,4.0,4.2,4.2,4.9,4.2,0.08
2024-09-26,previous scrape,CUETZALAN,"The CUETZALA room is designed for a MINIMUM of 1 PEOPLE and a MAXIMUM of 2 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best way possible",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Wifi"", ""Mosquito net"", ""Self check-in"", ""Portable fans"", ""Hangers"", ""Mini fridge"", ""Paid parking lot on premises \u2013 4 spaces"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""32 inch TV with Netflix"", ""Smoke alarm"", ""Neutro body soap"", ""Fire extinguisher"", ""Clothing storage: dresser"", ""Paid washer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoking allowed"", ""Building staff""]",2021-11-07,No disponible,t,31315138,1.0,1.0,12.0,13.0,19.45618,-99.17889,2.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,0,0,0,0,3.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,0.09
2024-09-26,previous scrape,Uxmal,"The UXMAL Room is designed for a MINIMUM of  PERSON and a MAXIMUM of 2 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best possible way.",Información acerca del vecindario no proporcionada,Rch,2019-01-04,2019-01-04,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Miguel Hidalgo,Room in hotel,Hotel room,1 private bath,"[""Iron"", ""Wifi"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Smoke alarm"", ""Fire extinguisher"", ""Paid washer"", ""Dedicated workspace"", ""Smoking allowed"", ""Building staff""]",2021-10-31,No disponible,t,31315549,1.0,1.0,12.0,13.0,19.45618,-99.17889,2.0,1.5,1.0,2.0,4216.0,1.0,30.0,1.0,30.0,29,58,86,358,10.0,0.0,4.5,4.6,4.7,4.6,4.4,4.3,0.28
2024-09-25,city scrape,HABITACION IXTAPA,"IXTAPA BEDROOM, PRIVATE ROOM",Información acerca del vecindario no proporcionada,Victor Miguel,2018-12-21,2018-12-21,Soy Economista de la unam,within an hour,f,"['email', 'phone']",t,Miguel Hidalgo,Room in bed and breakfast,Hotel room,1 private bath,"[""Free parking on premises"", ""TV"", ""Wifi"", ""Backyard"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in"", ""Free street parking"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Building staff""]",2020-02-25,No disponible,f,31468145,1.0,0.93,4.0,4.0,19.42512,-99.22236,1.0,1.0,1.0,1.0,600.0,1.0,360.0,1.0,360.0,30,60,90,365,43.0,0.0,4.56,4.65,4.51,4.53,5.0,4.65,0.77
2024-09-26,previous scrape,Loft in Coyoacán very close to Frida Kahlo Museum,Soak up the contemporary Mexican vintage charm of this fully remodeled 1928 house transformed into a beautiful boutique hotel.<br />The suite features a full equipped kitchenette and high-end furnishings and decor.,"The loft is close to the main square in the neighborhood of Coyoacán. It has the feel of a typical town within Mexico City. Nearby are restaurants, coffee shops, music, nightlife, and museums—including one dedicated to Frida Kahlo.",Cristián,2016-04-26,2016-04-26,Información acerca del anfitrión del no proporcionada,within an hour,t,"['email', 'phone']",t,Coyoacán,Room in boutique hotel,Hotel room,1 private bath,"[""Iron"", ""Wifi"", ""Heating"", ""Host greets you"", ""Window AC unit"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Mini fridge"", ""Free parking on premises"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Breakfast"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",2019-03-12,No disponible,t,32105928,1.0,1.0,9.0,9.0,19.34856,-99.16461,4.0,1.5,1.0,2.0,4216.0,1.0,365.0,1.0,365.0,7,16,36,288,30.0,0.0,5.0,5.0,5.0,5.0,4.97,5.0,0.44
2024-09-26,city scrape,Apartment in Reforma w/pool and hotel services,"Best option for short or long term stays in Mexico City, Capri is located on Mexico City’s magnificent Paseo de la Reforma.<br /><br />Just between the Angel of Indepedence and the Fuente de la Diana, it is close to all the finest venues.<br /><br />Steps away from the magnificent Chapultepec Castle and the Museum of Anthropology, everything of importance is within reach from our suites.<br /><br />Visit the pyramids at Teotihuacan, the fabled Zocalo square or take a stroll down Polanco.<br /><br />Enjoy your stay in Mexico City!","Skirted by busy commercial thoroughfare Paseo de la Reforma, Colonia Juárez is an upscale suburban retreat from its residents’ day jobs. Coffee in hand, buttoned-up managers hustle to morning meetings as execs arrive via chauffeur. Lunchtime means waves of strategic meetings at swanky outdoor eateries or taquerías. By sundown, niños return from school and Juarez settles into a comforting lull of neighborly socials.",Charlic,2022-10-31,2022-10-31,Información acerca del anfitrión del no proporcionada,within an hour,t,['phone'],t,Cuauhtémoc,Room in serviced apartment,Hotel room,1 bath,"[""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Portable fans"", ""Hangers"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Dryer"", ""TV"", ""Babysitter recommendations"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Paid parking off premises"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Indoor fireplace"", ""Fire extinguisher"", ""Gym"", ""Microwave"", ""Hair dryer"", ""Building staff""]",2020-06-30,No disponible,f,32527606,1.0,0.97,8.0,11.0,19.42429,-99.17142,2.0,1.0,0.0,1.0,1994.0,1.0,1125.0,1.0,1125.0,28,49,79,354,4.0,0.0,4.75,4.75,5.0,5.0,5.0,4.5,0.08
2024-09-25,city scrape,MUMEDI Design Hotel - Design Suite 1,Private design room in the Mexican Museum of Design.<br />With a privileged location just a few steps from the base and on the most important pedestrian street in Mexico City.<br />Live the design within a complete hospitality experience like never before. Design Hotel Mumedi is the exclusive accommodation service with an intimate atmosphere and high quality personalized service.,"One of the most touristic areas of the city and accessible to move to any area of your interest. You can walk through the downtown area, visit historic buildings and churches, visit the zocalo, the archaeological zone of the Templo Mayor, the Cathedral and many shops, restaurants and bars.",Diana,2014-12-27,2014-12-27,"I have been living in downtown area for years, so I can give you the best local tips. Enjoy CDMX",within an hour,f,"['email', 'phone', 'work_email']",t,Cuauhtémoc,Room in boutique hotel,Hotel room,1 private bath,"[""Iron"", ""Carbon monoxide alarm"", ""TV"", ""Wifi"", ""Heating"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Breakfast"", ""Private backyard \u2013 Fully fenced"", ""Air conditioning"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Building staff""]",2020-09-07,No disponible,t,32343685,1.0,1.0,7.0,7.0,19.43333,-99.13457,2.0,1.0,1.0,1.0,5843.0,1.0,370.0,1.0,370.0,19,30,30,30,9.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18
